Transaction Date,Post Date,Description,Category,Type,Amount,Memo,classified_entity,confidence,classification_reason,needs_review,source_file,date_processed,Business_Unit,Justification,From_Entity,To_Entity,Intercompany_Type,Elimination_Required,Elimination_Amount,transaction_id,Currency,Crypto_Amount,USD_Equivalent,Conversion_Note,keywords_action_type,primary_action,keywords_platform,primary_platform,keywords_asset_type,primary_asset,keywords_transaction_nature,primary_transaction,keywords_counterparty,primary_counterparty,Amount_USD
07/11/2025,07/13/2025,SONDA SUPERMERCADOS,Food & Drink,Sale,-55.29,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980719,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,172591a7ce68,USD,,-55.29,,,,MERCADO,MERCADO,,,,,,,55.29
07/11/2025,07/13/2025,POSTO GUAIMIM,Gas,Sale,-81.92,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980737,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8e5cb985ba75,USD,,-81.92,,,,,,,,,,,,81.92
07/10/2025,07/11/2025,DNH*GODADDY#3771876789,Bills & Utilities,Sale,-2.24,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980755,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,17b99b12d91e,USD,,-2.24,,,,,,,,,,,,2.24
07/09/2025,07/10/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-8.81,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980773,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a765cf99a70d,USD,,-8.81,,,,APPLE,APPLE,,,,,,,8.81
07/09/2025,07/10/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-8.81,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980790,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a765cf99a70d,USD,,-8.81,,,,APPLE,APPLE,,,,,,,8.81
07/09/2025,07/10/2025,Amazon web services,Bills & Utilities,Sale,-738.48,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980809,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,3ba1c90acb04,USD,,-738.48,,,,,,,,,,,,738.48
07/09/2025,07/10/2025,ESQUINA BLACK,Food & Drink,Sale,-5.15,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980827,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f3ef79afc3af,USD,,-5.15,,,,,,,,,,,,5.15
07/09/2025,07/10/2025,USERGUIDING.COM,Office & Shipping,Sale,-99.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980845,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,effd3050767a,USD,,-99.0,,,,,,,,,,,,99.0
07/09/2025,07/10/2025,LEROY MERLIN,Repair & Maintenance,Sale,-156.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980863,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,eb591a6c3555,USD,,-156.0,,,,,,,,,,,,156.0
07/09/2025,07/10/2025,AUTO POSTO REIRA,Gas,Sale,-3.4,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980881,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,afac70de5bf6,USD,,-3.4,,,,,,,,,,,,3.4
07/08/2025,07/10/2025,IFD*DON RAFAELLO PIZZARIA,Food & Drink,Sale,-25.2,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980900,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,94d37eedb87f,USD,,-25.2,,,,,,,,,,,,25.2
07/09/2025,07/10/2025,REPLIT  INC.,Office & Shipping,Sale,-25.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980918,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f47dcc60c9ef,USD,,-25.0,,,,,,,,,,,,25.0
07/09/2025,07/10/2025,Clinica Fares,Health & Wellness,Sale,-29.88,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980935,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0651788ac822,USD,,-29.88,,,,,,,,,,,,29.88
07/09/2025,07/10/2025,CALENDLY,Office & Shipping,Sale,-22.2,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980953,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,2aa4f30f9b89,USD,,-22.2,,,,,,,,,,,,22.2
07/09/2025,07/10/2025,FENIX DE SEGUROS,Bills & Utilities,Sale,-121.39,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980972,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,3d7eede9cdc0,USD,,-121.39,,,,,,,,,,,,121.39
07/09/2025,07/10/2025,FLORIDA DRINKS,Food & Drink,Sale,-40.68,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.980990,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,3ceb6a14bcf8,USD,,-40.68,,,,,,,,,,,,40.68
07/09/2025,07/10/2025,GRAO DO MESTRE,Food & Drink,Sale,-5.59,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981007,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,498ec79a7411,USD,,-5.59,,,,,,,,,,,,5.59
07/08/2025,07/08/2025,Payment Thank You-Mobile,,Payment,1200.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981034,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,ae91f859c1a9,USD,,1200.0,,PAYMENT,PAYMENT,,,,,,,,,1200.0
07/08/2025,07/08/2025,Payment Thank You-Mobile,,Payment,1000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981053,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,50defa46cccb,USD,,1000.0,,PAYMENT,PAYMENT,,,,,,,,,1000.0
07/02/2025,07/03/2025,IFD*PAES E DOCES PARAT,Food & Drink,Sale,-6.24,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981072,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8715cccb5dd1,USD,,-6.24,,,,,,,,,,,,6.24
07/02/2025,07/03/2025,UBER* TRIP,Travel,Sale,-4.75,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981089,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,2c9f8a91cf9e,USD,,-4.75,,,,,,,,,,,,4.75
07/02/2025,07/02/2025,PURCHASE INTEREST CHARGE,Fees & Adjustments,Fee,-692.73,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981108,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a5a8ca9e92c8,USD,,-692.73,,,,CHASE,CHASE,,,INTEREST,INTEREST,,,692.73
07/01/2025,07/02/2025,XFINITY MOBILE,Bills & Utilities,Sale,-153.89,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981126,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,c775a646ec33,USD,,-153.89,,,,,,,,,,,,153.89
07/02/2025,07/02/2025,LOVABLE,Office & Shipping,Sale,-50.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981143,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,759bff0381e2,USD,,-50.0,,,,,,,,,,,,50.0
07/01/2025,07/02/2025,VERCEL INC.,Professional Services,Sale,-20.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981161,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,65b255f96ffd,USD,,-20.0,,,,,,,,,,,,20.0
07/01/2025,07/02/2025,IFD*PAES E DOCES PARAT,Food & Drink,Sale,-17.05,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981184,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,3983036c0aaf,USD,,-17.05,,,,,,,,,,,,17.05
06/29/2025,06/30/2025,IFD*DROGARIA SAO PAULO,Health & Wellness,Sale,-52.23,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981203,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,65eab6e94ce1,USD,,-52.23,,,,,,,,,,,,52.23
06/28/2025,06/29/2025,Payment Thank You-Mobile,,Payment,2000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981221,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,8f27b6e85074,USD,,2000.0,,PAYMENT,PAYMENT,,,,,,,,,2000.0
06/28/2025,06/29/2025,VIVER BEM PB MOVEIS DECOR,Merchandise & Inventory,Sale,-2380.12,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981240,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,189ec2cc74dc,USD,,-2380.12,,,,,,,,,,,,2380.12
06/26/2025,06/27/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-17.62,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981259,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8de459aedf09,USD,,-17.62,,,,APPLE,APPLE,,,,,,,17.62
06/25/2025,06/26/2025,IFD*PET CENTER COMERCI,Merchandise & Inventory,Sale,-13.97,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981279,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0934836a8594,USD,,-13.97,,,,,,,,,,,,13.97
06/25/2025,06/26/2025,IFD*PAES E DOCES PARAT,Food & Drink,Sale,-20.33,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981297,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a940cdc6aef6,USD,,-20.33,,,,,,,,,,,,20.33
06/25/2025,06/26/2025,JoseEsmeraldo,Office & Shipping,Sale,-5.48,,Delta PY,0.95,Employee/Operations: Aldo,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981317,Delta PY,Employee/Operations: Aldo,Delta PY,External,External,False,0.0,96f1b08d9280,USD,,-5.48,,,,,,,,,,,,5.48
06/26/2025,06/26/2025,SIGHTENGINE,Professional Services,Sale,-663.37,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981335,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,78c460a49c3a,USD,,-663.37,,,,,,,,,,,,663.37
06/25/2025,06/25/2025,Payment Thank You-Mobile,,Payment,1000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981353,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,50defa46cccb,USD,,1000.0,,PAYMENT,PAYMENT,,,,,,,,,1000.0
06/24/2025,06/25/2025,IFD*MEGA BOLOS INDUSTR,Food & Drink,Sale,-10.52,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981371,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,11d8d220813d,USD,,-10.52,,,,,,,,,,,,10.52
06/24/2025,06/25/2025,IFD*DROGARIA SAO PAULO,Health & Wellness,Sale,-13.66,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981390,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ac88c6dae7a8,USD,,-13.66,,,,,,,,,,,,13.66
06/24/2025,06/24/2025,Payment Thank You-Mobile,,Payment,1000.0,,Unclassified Revenue,0.5,Unknown revenue source,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981408,Unclassified Revenue,Unknown revenue source,Unclassified Revenue,External,External,False,0.0,50defa46cccb,USD,,1000.0,,PAYMENT,PAYMENT,,,,,,,,,1000.0
06/24/2025,06/24/2025,SIGHTENGINE,Professional Services,Sale,-82.14,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981426,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,5979a3e9da1e,USD,,-82.14,,,,,,,,,,,,82.14
06/23/2025,06/24/2025,IFD*DAKI CD BARUERI LT,Food & Drink,Sale,-19.45,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981444,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,358599edc8fe,USD,,-19.45,,,,,,,,,,,,19.45
06/22/2025,06/23/2025,AUTO BAN JUNDIAI,Travel,Sale,-2.38,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981462,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8ad02906c1d4,USD,,-2.38,,,,,,,,,,,,2.38
06/22/2025,06/23/2025,NATALIA DE VEIGA OKUMA,Food & Drink,Sale,-127.96,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981481,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8c3c05686884,USD,,-127.96,,,,,,,,,,,,127.96
06/22/2025,06/23/2025,IFD*DAKI CD BARUERI LT,Food & Drink,Sale,-29.39,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981500,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,5d754ef4b1e3,USD,,-29.39,,,,,,,,,,,,29.39
06/22/2025,06/23/2025,AUTO BAN JUNDIAI,Travel,Sale,-2.34,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981517,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,ab1825c19b8c,USD,,-2.34,,,,,,,,,,,,2.34
06/22/2025,06/23/2025,AUTO BAN JUNDIAI,Travel,Sale,-2.38,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981535,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8ad02906c1d4,USD,,-2.38,,,,,,,,,,,,2.38
06/22/2025,06/23/2025,AUTOBAN,Travel,Sale,-2.34,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981555,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,f619ea55aabc,USD,,-2.34,,,,,,,,,,,,2.34
06/21/2025,06/22/2025,DREAMHOST,Bills & Utilities,Sale,-7.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981573,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,d50611cfc37e,USD,,-7.99,,,,,,,,,,,,7.99
06/21/2025,06/22/2025,EDGAR FACO,Food & Drink,Sale,-1.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981590,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,29c52f1e56c4,USD,,-1.99,,,,,,,,,,,,1.99
06/21/2025,06/22/2025,EDGAR FACO,Food & Drink,Sale,-19.72,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981608,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0cd4a121d9e9,USD,,-19.72,,,,,,,,,,,,19.72
06/19/2025,06/22/2025,PAYPAL *APIFY SUBSCRIPTIO,Professional Services,Sale,-39.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981627,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,0ac3150514b4,USD,,-39.0,,,,,,,,,,,,39.0
06/20/2025,06/22/2025,GOAT TENNIS E,Education,Sale,-10.01,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981644,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,eb5746c3ab5e,USD,,-10.01,,,,,,,,,,,,10.01
06/19/2025,06/20/2025,INTUIT *QBooks Online,Office & Shipping,Sale,-208.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981663,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,dbbaa8b4582d,USD,,-208.0,,,,,,,,,,,,208.0
06/19/2025,06/20/2025,TIINGO.COM,Office & Shipping,Sale,-30.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981681,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,8a60aeb18245,USD,,-30.0,,,,,,,,,,,,30.0
06/19/2025,06/20/2025,SUPERMERCADO FREGUESIA,Food & Drink,Sale,-76.19,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981699,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,a8967514f262,USD,,-76.19,,,,MERCADO,MERCADO,,,,,,,76.19
06/18/2025,06/19/2025,SIGHTENGINE,Professional Services,Sale,-29.0,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981716,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,187ef2d8fbc9,USD,,-29.0,,,,,,,,,,,,29.0
06/19/2025,06/19/2025,UBER* TRIP,Travel,Sale,-4.37,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981733,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,f6a56afc0b94,USD,,-4.37,,,,,,,,,,,,4.37
06/17/2025,06/18/2025,CCSI EFAX,Bills & Utilities,Sale,-18.95,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981750,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,bfde52dd4eae,USD,,-18.95,,,,,,,,,,,,18.95
06/18/2025,06/18/2025,GOOGLE *YouTube TV,Bills & Utilities,Sale,-91.5,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981772,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,e779990a394a,USD,,-91.5,,,,,,,,,,,,91.5
06/17/2025,06/18/2025,GOAT TENNIS E,Education,Sale,-2.37,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981791,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,dc65e96dc758,USD,,-2.37,,,,,,,,,,,,2.37
06/17/2025,06/18/2025,X CORP. PAID FEATURES,Merchandise & Inventory,Sale,-50.32,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981809,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,120fbcd01598,USD,,-50.32,,,,,,,,,,,,50.32
06/16/2025,06/18/2025,UBER * PENDING,Travel,Sale,-9.46,,Delta LLC,1.0,Business travel,False,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981826,Delta LLC,Business travel,Delta LLC,External,External,False,0.0,fdfc06689c1f,USD,,-9.46,,,,,,,,,,,,9.46
06/17/2025,06/18/2025,CENTRO AUTOMOTIVO PILA,Gas,Sale,-18.23,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981844,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,c449e490d1a5,USD,,-18.23,,,,,,,,,,,,18.23
06/17/2025,06/18/2025,LUXALGO,Office & Shipping,Sale,-119.99,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981862,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,c946ab208940,USD,,-119.99,,,,,,,,,,,,119.99
06/16/2025,06/17/2025,APPLE.COM/BILL,Merchandise & Inventory,Sale,-15.11,,Unclassified Expense,0.5,Unknown expense,True,Chase4774_Activity20250101_20250911_20250911.CSV,2025-09-24T18:12:53.981880,Unclassified Expense,Unknown expense,Unclassified Expense,External,External,False,0.0,b80848ff5e7d,USD,,-15.11,,,,APPLE,APPLE,,,,,,,15.11
